GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021700296,470,203110,Draymond Green,1610612744,Golden State Warriors,4,9,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,267,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,474,2561,David West,1610612744,Golden State Warriors,4,9,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,14,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,483,2738,Andre Iguodala,1610612744,Golden State Warriors,4,8,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,106,230,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,485,2561,David West,1610612744,Golden State Warriors,4,8,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,88,163,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,489,2561,David West,1610612744,Golden State Warriors,4,7,23,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,67,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,503,2733,Shaun Livingston,1610612744,Golden State Warriors,4,6,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,13,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,512,203110,Draymond Green,1610612744,Golden State Warriors,4,5,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,183,176,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,519,2733,Shaun Livingston,1610612744,Golden State Warriors,4,5,8,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700296,540,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,11,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-12,1,1,20171127,GSW,SAC
Shot Chart Detail,0021700312,7,201142,Kevin Durant,1610612744,Golden State Warriors,1,11,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,68,207,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,28,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,234,123,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,32,203110,Draymond Green,1610612744,Golden State Warriors,1,9,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,22,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,42,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,8,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,28,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,50,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,7,36,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,54,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,7,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,29,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,58,201142,Kevin Durant,1610612744,Golden State Warriors,1,6,39,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,65,203110,Draymond Green,1610612744,Golden State Warriors,1,5,31,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,95,1628395,Jordan Bell,1610612744,Golden State Warriors,1,3,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,17,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,109,2738,Andre Iguodala,1610612744,Golden State Warriors,1,2,52,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,23,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,135,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,138,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,34,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,28,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,142,201156,Nick Young,1610612744,Golden State Warriors,1,0,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,207,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,172,201156,Nick Young,1610612744,Golden State Warriors,2,10,51,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,18,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,203,2733,Shaun Livingston,1610612744,Golden State Warriors,2,8,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,31,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,216,201142,Kevin Durant,1610612744,Golden State Warriors,2,7,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,127,243,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,218,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,42,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,23,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,222,2733,Shaun Livingston,1610612744,Golden State Warriors,2,6,24,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-1,99,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,234,1626172,Kevon Looney,1610612744,Golden State Warriors,2,5,55,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,20,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,259,201142,Kevin Durant,1610612744,Golden State Warriors,2,4,24,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,46,133,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,286,201142,Kevin Durant,1610612744,Golden State Warriors,2,2,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,98,18,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,307,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,22,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,329,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,20,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,114,127,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,332,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,109,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,338,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,150,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,342,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,9,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,20,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,352,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,9,23,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,381,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,204,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,393,203110,Draymond Green,1610612744,Golden State Warriors,3,6,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,245,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,406,201142,Kevin Durant,1610612744,Golden State Warriors,3,4,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,181,192,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,445,201142,Kevin Durant,1610612744,Golden State Warriors,3,2,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-43,189,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,451,1628395,Jordan Bell,1610612744,Golden State Warriors,3,2,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,24,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,459,201142,Kevin Durant,1610612744,Golden State Warriors,3,1,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,163,121,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,465,1628395,Jordan Bell,1610612744,Golden State Warriors,3,0,59,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,468,201156,Nick Young,1610612744,Golden State Warriors,3,0,36,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-40,150,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,507,203110,Draymond Green,1610612744,Golden State Warriors,4,11,7,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,24,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,557,202691,Klay Thompson,1610612744,Golden State Warriors,4,7,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-87,136,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,571,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,33,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-59,132,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,586,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-128,215,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,607,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,629,203110,Draymond Green,1610612744,Golden State Warriors,4,1,31,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,638,201142,Kevin Durant,1610612744,Golden State Warriors,4,0,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,3,269,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,664,201939,Stephen Curry,1610612744,Golden State Warriors,5,4,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,222,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,668,201939,Stephen Curry,1610612744,Golden State Warriors,5,4,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,122,236,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,687,201142,Kevin Durant,1610612744,Golden State Warriors,5,2,26,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,33,111,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,690,201142,Kevin Durant,1610612744,Golden State Warriors,5,1,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,186,119,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700312,706,201939,Stephen Curry,1610612744,Golden State Warriors,5,0,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-190,46,1,1,20171129,LAL,GSW
Shot Chart Detail,0021700318,13,201142,Kevin Durant,1610612744,Golden State Warriors,1,11,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,29,201142,Kevin Durant,1610612744,Golden State Warriors,1,10,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,19,257,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-144,75,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,41,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,9,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,48,201142,Kevin Durant,1610612744,Golden State Warriors,1,8,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,55,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,8,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,62,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,7,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,18,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,71,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,39,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-52,110,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,77,201142,Kevin Durant,1610612744,Golden State Warriors,1,5,32,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,81,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,49,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,16,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,84,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,49,175,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,89,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,221,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,108,201142,Kevin Durant,1610612744,Golden State Warriors,1,2,52,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-47,74,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,115,1628395,Jordan Bell,1610612744,Golden State Warriors,1,2,22,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,25,100,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,122,201956,Omri Casspi,1610612744,Golden State Warriors,1,1,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,134,1628395,Jordan Bell,1610612744,Golden State Warriors,1,1,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,153,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-81,279,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,207,202691,Klay Thompson,1610612744,Golden State Warriors,2,9,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,178,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,214,201956,Omri Casspi,1610612744,Golden State Warriors,2,8,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-172,183,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,244,1628395,Jordan Bell,1610612744,Golden State Warriors,2,6,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,254,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,27,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,269,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,4,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,39,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,273,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,28,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,288,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,3,24,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,292,203110,Draymond Green,1610612744,Golden State Warriors,2,2,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,79,246,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,297,203110,Draymond Green,1610612744,Golden State Warriors,2,2,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-84,241,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,304,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,1,45,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,12,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,323,201142,Kevin Durant,1610612744,Golden State Warriors,2,0,36,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,4,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,329,203110,Draymond Green,1610612744,Golden State Warriors,2,0,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20171201,ORL,GSW
Shot Chart Detail,0021700318,361,201142,Kevin Durant,1610612744,Golden State Warriors,3,10,54,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,30,1,1,20171201,ORL,GSW
